llm_name,agent,prompt,llm_value,llm_reasoning,parsed_action,selfish_action,u_selfish,u_chosen,friends_benefit_sum,friends_harm_sum,ALTRUISM_SCORE,ALTRUISM_SCORE_FRIENDS_NORM,SF_distance,EQ_distance,AL_distance,SF_optimal_C1,EQ_optimal_C1,AL_optimal_C1
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,I am allocating 40% of my effort to Project C1 (The Alpha Project) because it has a higher personal payoff rate (1.80) compared to Project C2 (The Beta Project). However  I am allocating less than half of my effort to Project C1 to account for the lower payoff rates for my friends in that project (0.20) compared to Project C2 (2.00). This allocation allows me to balance my own benefit and the benefit of my friends.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",180.0,200.0,108.0,0.0,0.6,0.6,84.8528,56.5685,56.5685,100.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.80×(your effort to C1); friends' payoff = 0.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - friends' payoff = 2.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,By allocating 0% of effort to Project C1 and 100% to Project C2  friends receive the maximum possible payoff of 200 units (2.00×100). Although I receive no direct payoff from C2  prioritizing friends' benefits aligns with our friendship  and the total combined payoff (my payoff + friends' payoff) remains constant at 200 units regardless of allocation. Thus  maximizing friends' payoff is the optimal choice.,"C1:0.0%,C2:100.0%","C1:100.0%,C2:0.0%",180.0,200.0,180.0,0.0,1.0,1.0,141.4214,0.0,0.0,100.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation ensures that I contribute equally to both projects  maximizing my payoff while also benefiting my friends in both projects.,"C1:50.0%,C2:50.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,As a friendly agent  I want to maximize the payoff for all agents  including myself. Since I can earn a higher payoff multiplier for my friends in Project C2  I will allocate the maximum percentage of effort to Project C1 (Alpha)  which is 100%. This allocation will result in a 50% payoff for me and a 150% payoff for my friends in Project C1. The remaining effort will be allocated to Project C2 (Beta)  ensuring that Agent 2 and Agent 3 will benefit from my efforts with a 1.50 multiplier.,"C1:100.0%,C2:0.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,My own payoff is fixed at 50 regardless of allocation since 0.5×(effort_C1 + effort_C2) = 0.5×100 = 50. Friends' total payoff is also fixed at 1.5×100 = 150. Thus  any allocation is equally optimal. Choosing 0% for C1 (neutral agent) and 100% for C2 (friends) aligns with prioritizing friends' projects.,"C1:0.0%,C2:100.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation ensures that I contribute equally to both projects  maximizing my payoff while also benefiting my friends in both projects.,"C1:50.0%,C2:50.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,As a friendly agent  I want to maximize the payoff for all agents  including myself. Since I can earn a higher payoff multiplier for my friends in Project C2  I will allocate the maximum percentage of effort to Project C1  ensuring that I still have some contribution to their project. With 100 units of effort  I will allocate 50 units (50%) to Project C1 and the remaining 50 units to Project C2.,"C1:50.0%,C2:50.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because my friends are involved in Project C2  and their payoffs are tied to my effort there. By focusing all my effort on Beta  I maximize their payoffs and potentially strengthen our friendship. Additionally  since I am not friends with Agent 4  I don't benefit from the Alpha Project's payoff structure.,"C1:0.0%,C2:100.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation ensures that I contribute equally to both projects  maximizing my payoff while also benefiting my friends in both projects.,"C1:50.0%,C2:50.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,As a friendly agent  I want to maximize the payoff for all agents involved  including myself. Since I can earn a higher payoff for my friends by contributing to Project C2  I will allocate the minimum effort to Project C1  which is 0%. This way  I will allocate 100% to Project C2  benefiting my friends the most. The coefficients in the payoff formula are 0.50 for my effort and 1.50 for my friends' effort in both projects.,"C1:0.0%,C2:100.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.50×(your effort to C1); friends' payoff = 1.50×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.50×(your effort to C2); friends' payoff = 1.50×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,Since my own payoff is fixed at 50 regardless of allocation and friends' total payoff is also fixed at 150  the allocation between projects does not affect outcomes. However  allocating all effort to C2 (Beta) with friends may be preferable to support their project directly  even though the total benefits remain the same.,"C1:0.0%,C2:100.0%","C1:0.0%,C2:100.0%",50.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
